,Unnamed: 0,_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,which_of_these_sentiment_scores_does_the_above_image_fit_into_best,which_of_these_sentiment_scores_does_the_above_image_fit_into_best:confidence,imageurl,which_of_these_sentiment_scores_does_the_above_image_fit_into_best_gold,which_of_these_sentiment_scores_does_the_above_image_fit_into_best_gold_reason
1900,2317,694553059,False,finalized,3,3/26/15 2:06,Neutral,0.6593,http://farm1.static.flickr.com/68/173542564_da5cd1141c.jpg,,
1915,2338,694553080,False,finalized,3,3/26/15 2:07,Neutral,0.6629999999999999,http://farm1.static.flickr.com/162/405917841_2051b5c741.jpg,,
1924,2347,694553089,False,finalized,3,3/26/15 2:19,Neutral,0.657,http://farm1.static.flickr.com/88/224057498_f12335292f.jpg,,
1957,2386,694553128,False,finalized,3,3/26/15 2:35,Highly positive,0.3427,http://farm2.static.flickr.com/1199/583859889_e0a9bed109.jpg,,
2017,2457,694553199,False,finalized,3,3/26/15 2:15,Highly negative,1.0,http://farm4.static.flickr.com/3091/2731830608_eb7124c5c5.jpg,,
2068,2518,694553260,False,finalized,3,3/26/15 2:28,Highly positive,0.3398,http://farm1.static.flickr.com/107/306010330_9183aa1dd6.jpg,,
2098,2555,694553297,False,finalized,3,3/26/15 2:32,Highly negative,0.3379,http://farm2.static.flickr.com/1332/913849946_38f8b0759e.jpg,,
2103,2561,694553303,False,finalized,3,3/26/15 2:10,Highly positive,1.0,http://farm3.static.flickr.com/2121/1744903142_c68f966987.jpg,,
2116,2578,694553320,False,finalized,3,3/26/15 2:18,Highly negative,0.3391,http://farm1.static.flickr.com/37/75594283_55730c5c82.jpg,,
2123,2585,694553327,False,finalized,3,3/26/15 2:05,Highly positive,0.6692,http://farm4.static.flickr.com/3024/2705431121_dc6fce4b9c.jpg,,
2135,2601,694553343,False,finalized,3,3/26/15 2:54,Highly positive,0.6723,http://farm3.static.flickr.com/2227/2276375615_f5a314fb7e.jpg,,
2180,2650,694553392,False,finalized,3,3/26/15 2:00,Highly positive,0.3409,http://farm1.static.flickr.com/40/76684082_87d086c415.jpg,,
2191,2662,694553404,False,finalized,3,3/26/15 2:02,Highly positive,0.6739,http://farm2.static.flickr.com/1285/540367829_430483270e.jpg,,
2212,2687,694553429,False,finalized,3,3/26/15 2:06,Highly negative,0.6602,http://farm1.static.flickr.com/48/143289116_95bf98e0e6.jpg,,
2226,2704,694553446,False,finalized,3,3/26/15 2:24,Highly positive,0.6709,http://farm2.static.flickr.com/1400/1040101062_5877d57b1d.jpg,,
2271,2764,694553506,False,finalized,3,3/26/15 2:19,Highly positive,0.6576,http://farm3.static.flickr.com/2310/2476516948_c48b868eca.jpg,,
2302,2801,694553543,False,finalized,3,3/26/15 2:18,Highly positive,0.3384,http://farm4.static.flickr.com/3011/2645943014_18157d7819.jpg,,
2344,2853,694553595,False,finalized,3,3/26/15 2:12,Highly positive,0.6593,http://farm1.static.flickr.com/47/142019094_1a9aa499d2.jpg,,
2387,2910,694553652,False,finalized,3,3/26/15 2:02,Highly positive,1.0,http://farm3.static.flickr.com/2056/1618608716_179001a043.jpg,,
2431,2963,694553705,False,finalized,3,3/26/15 2:43,Highly positive,0.6738,http://farm1.static.flickr.com/190/519225599_84af45cff4.jpg,,
2435,2969,694553711,False,finalized,3,3/26/15 2:53,Highly positive,0.6639,http://farm1.static.flickr.com/192/484519473_0ec0da00a0.jpg,,
2443,2983,694553725,False,finalized,3,3/26/15 2:43,Highly positive,0.6743,http://farm3.static.flickr.com/2038/2247092167_896dbbb89c.jpg,,
2449,2995,694553737,False,finalized,3,3/26/15 2:51,Highly positive,0.3403,http://farm1.static.flickr.com/82/207210147_3cc2d9ad52.jpg,,
2470,3020,694553762,False,finalized,3,3/26/15 2:39,Highly positive,0.34,http://farm2.static.flickr.com/1311/1468634564_a791863dc2.jpg,,
2551,3111,694553853,False,finalized,3,3/26/15 2:27,Highly positive,1.0,http://farm2.static.flickr.com/1025/761530767_df6487948c.jpg,,
2588,3159,694553901,False,finalized,3,3/26/15 2:38,Highly negative,0.3365,http://farm1.static.flickr.com/180/364500482_11425097b7.jpg,,
2589,3160,694553902,False,finalized,3,3/26/15 2:52,Highly positive,0.6622,http://farm1.static.flickr.com/202/494541638_766e2731d7.jpg,,
2591,3164,694553906,False,finalized,3,3/26/15 2:01,Highly positive,0.6668,http://farm2.static.flickr.com/1302/1366041091_275be8d318.jpg,,
2612,3189,694553931,False,finalized,3,3/26/15 1:58,Highly positive,0.3348,http://farm2.static.flickr.com/1261/1385428003_fa37613200.jpg,,
2632,3215,694553957,False,finalized,3,3/26/15 2:00,Highly positive,0.6619,http://farm4.static.flickr.com/3076/2548950834_8ae7da7758.jpg,,
2635,3219,694553961,False,finalized,3,3/26/15 2:20,Highly negative,0.6719,http://farm3.static.flickr.com/2317/2418270715_1fcae21140.jpg,,
2665,3259,694554001,False,finalized,3,3/26/15 2:26,Highly positive,0.3366,http://farm1.static.flickr.com/219/515961023_dd279b3fc0.jpg,,
2686,3294,694554036,False,finalized,3,3/26/15 2:11,Highly negative,0.6631,http://farm1.static.flickr.com/23/31319240_e437bc60a3.jpg,,
2714,3327,694554069,False,finalized,3,3/26/15 2:34,Highly negative,0.6635,http://farm1.static.flickr.com/46/106903006_8a315bfa3a.jpg,,
2726,3342,694554084,False,finalized,3,3/26/15 2:15,Highly positive,0.6677,http://farm1.static.flickr.com/180/462153668_6a7ae552fc.jpg,,
2732,3348,694554090,False,finalized,3,3/26/15 2:18,Highly positive,0.6687,http://farm1.static.flickr.com/25/62241739_d8fc126506.jpg,,
2740,3360,694554102,False,finalized,3,3/26/15 2:24,Highly positive,1.0,http://farm3.static.flickr.com/2234/2351536677_11e08bb721.jpg,,
2776,3402,694554144,False,finalized,3,3/26/15 2:28,Highly positive,0.3398,http://farm3.static.flickr.com/2190/2150822866_28f0eb2020.jpg,,
2816,3450,694554192,False,finalized,3,3/26/15 2:11,Highly positive,0.3415,http://farm3.static.flickr.com/2178/2147718252_6086ccb0f4.jpg,,
2834,3477,694554219,False,finalized,3,3/26/15 1:57,Highly positive,0.67,http://farm2.static.flickr.com/1002/537375479_b3f8e80781.jpg,,
2855,3501,694554243,False,finalized,3,3/26/15 2:02,Highly positive,0.3447,http://farm4.static.flickr.com/3214/2671943257_611e79be08.jpg,,
2859,3505,694554247,False,finalized,3,3/26/15 2:07,Highly positive,0.3366,http://farm4.static.flickr.com/3076/2568068516_c8fda7beda.jpg,,
2885,3535,694554277,False,finalized,3,3/26/15 2:12,Highly negative,0.6668,http://farm3.static.flickr.com/2224/1744961088_f34b27094e.jpg,,
2932,3592,694554334,False,finalized,3,3/26/15 2:45,Highly negative,0.3377,http://farm1.static.flickr.com/20/72542345_b3428adcc1.jpg,,
2964,3628,694554370,False,finalized,3,3/26/15 2:47,Highly positive,0.6683,http://farm1.static.flickr.com/141/399931542_11af77f467.jpg,,
2998,3671,694554413,False,finalized,3,3/26/15 2:29,Highly positive,0.3366,http://farm4.static.flickr.com/3280/2608063878_189d81043a.jpg,,
2999,3672,694554414,False,finalized,3,3/26/15 2:11,Highly positive,0.3396,http://farm1.static.flickr.com/190/440375795_fba9a4c62e.jpg,,
3029,3710,694554452,False,finalized,3,3/26/15 1:57,Highly positive,0.67,http://farm4.static.flickr.com/3108/2692874736_85d5fda41b.jpg,,
3062,3747,694554489,False,finalized,3,3/26/15 2:55,Highly positive,0.6625,http://farm1.static.flickr.com/82/231779840_b8252ce3af.jpg,,
3067,3753,694554495,False,finalized,3,3/26/15 2:15,Highly negative,0.6651,http://farm3.static.flickr.com/2142/2444347562_f9e4040c1f.jpg,,
3091,3783,694554525,False,finalized,3,3/26/15 2:55,Highly positive,0.3399,http://farm3.static.flickr.com/2026/2080205608_8bd17defed.jpg,,
3141,3843,694554585,False,finalized,3,3/26/15 2:49,Highly positive,0.3359,http://farm4.static.flickr.com/3087/2591500285_599326061f.jpg,,
3231,3942,694554684,False,finalized,3,3/26/15 2:02,Highly positive,0.6739,http://farm1.static.flickr.com/54/125795817_f844cc55af.jpg,,
3241,3952,694554694,False,finalized,3,3/26/15 2:34,Highly positive,0.3435,http://farm1.static.flickr.com/226/496733527_dd953617b2.jpg,,
3253,3967,694554709,False,finalized,3,3/26/15 3:00,Highly negative,0.3378,http://farm1.static.flickr.com/151/383143568_614b24241d.jpg,,
3263,3977,694554719,False,finalized,3,3/26/15 2:31,Highly positive,0.3424,http://farm2.static.flickr.com/1143/531331200_72dd45112f.jpg,,
3270,3984,694554726,False,finalized,3,3/26/15 2:19,Highly negative,0.3391,http://farm1.static.flickr.com/154/364409120_5aa8e995f4.jpg,,
3292,4008,694554750,False,finalized,3,3/26/15 2:45,Highly negative,0.335,http://farm4.static.flickr.com/3253/2660893971_4a0ac2e650.jpg,,
3298,4016,694554758,False,finalized,3,3/26/15 2:20,Highly positive,0.3417,http://farm4.static.flickr.com/3186/2281378474_082178b529.jpg,,
3304,4024,694554766,False,finalized,3,3/26/15 2:21,Highly positive,0.6627,http://farm3.static.flickr.com/2278/2425374221_e7e9cd85a6.jpg,,
3327,4052,694554794,False,finalized,3,3/26/15 2:26,Highly positive,0.3366,http://farm1.static.flickr.com/11/17554898_dff2ef8074.jpg,,
3336,4061,694554803,False,finalized,3,3/26/15 2:14,Highly positive,0.6735,http://farm2.static.flickr.com/1018/1389487178_51a74367e3.jpg,,
3372,4102,694554844,False,finalized,3,3/26/15 1:56,Highly positive,0.3364,http://farm1.static.flickr.com/66/224683026_c2e426cb84.jpg,,
3430,4180,694554922,False,finalized,3,3/26/15 2:13,Highly positive,0.6616,http://farm1.static.flickr.com/132/402172062_fdebf96e51.jpg,,
3443,4197,694554939,False,finalized,3,3/26/15 2:32,Highly negative,0.3381,http://farm1.static.flickr.com/44/134443662_7b33e79f7f.jpg,,
3498,4266,694555008,False,finalized,3,3/26/15 2:05,Highly positive,0.6784,http://farm1.static.flickr.com/29/63291819_4169a00301.jpg,,
3524,4298,694555040,False,finalized,3,3/26/15 2:54,Highly positive,0.3397,http://farm2.static.flickr.com/1423/885501602_b1ce34807d.jpg,,
3530,4308,694555050,False,finalized,3,3/26/15 2:19,Highly negative,0.6686,http://farm1.static.flickr.com/56/124869022_ae3f9028cb.jpg,,
3544,4326,694555068,False,finalized,3,3/26/15 3:01,Highly positive,0.3382,http://farm1.static.flickr.com/186/467290396_0152c1fa18.jpg,,
3599,4399,694555141,False,finalized,3,3/26/15 2:39,Highly positive,0.6578,http://farm4.static.flickr.com/3091/2606357093_47721d2bfe.jpg,,
3603,4403,694555145,False,finalized,3,3/26/15 2:05,Highly positive,0.6716,http://farm3.static.flickr.com/2137/1828126219_1eb86c2103.jpg,,
3605,4405,694555147,False,finalized,3,3/26/15 3:21,Highly positive,0.6667,http://farm4.static.flickr.com/3179/2631054601_1ac97a3106.jpg,,
3612,4415,694555157,False,finalized,3,3/26/15 2:07,Highly positive,0.6638,http://farm3.static.flickr.com/2250/2370445700_9ab509d568.jpg,,
3613,4416,694555158,False,finalized,3,3/26/15 1:57,Highly positive,0.6649,http://farm1.static.flickr.com/56/130777337_32a5ba9a98.jpg,,
3625,4432,694555174,False,finalized,3,3/26/15 2:29,Highly positive,0.6624,http://farm3.static.flickr.com/2059/2256886056_bedac117ee.jpg,,
3632,4443,694555185,False,finalized,3,3/26/15 3:15,Highly positive,0.6781,http://farm1.static.flickr.com/54/105943267_a7a2003b6b.jpg,,
3633,4444,694555186,False,finalized,3,3/26/15 2:08,Highly negative,0.3351,http://farm2.static.flickr.com/1436/970541422_fbbf0c688d.jpg,,
3634,4449,694555191,False,finalized,3,3/26/15 2:54,Highly positive,0.6654,http://farm3.static.flickr.com/2287/2233755501_84429418f4.jpg,,
3678,4512,694555254,False,finalized,3,3/26/15 2:20,Highly positive,0.6733,http://farm1.static.flickr.com/27/62355990_7655ece2f7.jpg,,
3682,4516,694555258,False,finalized,3,3/26/15 2:37,Highly positive,0.6622,http://farm1.static.flickr.com/178/472738541_660fb43d79.jpg,,
3685,4519,694555261,False,finalized,3,3/26/15 2:47,Highly positive,0.6709,http://farm1.static.flickr.com/21/35010967_ba1f8ed863.jpg,,
3686,4520,694555262,False,finalized,3,3/26/15 2:23,Highly positive,0.6672,http://farm1.static.flickr.com/15/20558714_5f34491783.jpg,,
3687,4522,694555264,False,finalized,3,3/26/15 2:30,Highly positive,0.6667,http://farm1.static.flickr.com/27/51993928_2f540d6ea3.jpg,,
3734,4576,694555318,False,finalized,3,3/26/15 1:55,Highly positive,1.0,http://farm1.static.flickr.com/198/481792492_f30e4b265f.jpg,,
3745,4593,694555335,False,finalized,3,3/26/15 2:22,Highly positive,0.665,http://farm2.static.flickr.com/1028/1477958358_5da5cd05bc.jpg,,
3768,4620,694555362,False,finalized,3,3/26/15 2:26,Highly positive,0.338,http://farm1.static.flickr.com/39/115213514_b2e1fa5081.jpg,,
3788,4642,694555384,False,finalized,3,3/26/15 2:00,Highly negative,0.6669,http://farm4.static.flickr.com/3128/2285978042_b4107f4ca7.jpg,,
3789,4644,694555386,False,finalized,3,3/26/15 2:13,Highly positive,0.3382,http://farm3.static.flickr.com/2233/2083625990_ca1f87ee0a.jpg,,
3866,4743,694555485,False,finalized,3,3/26/15 2:49,Highly positive,0.6747,http://farm1.static.flickr.com/23/35943685_5d7e218564.jpg,,
3924,4822,694555564,False,finalized,3,3/26/15 3:03,Highly positive,0.6647,http://farm1.static.flickr.com/184/473376337_f1cde654f2.jpg,,
3947,4848,694555590,False,finalized,3,3/26/15 2:07,Highly positive,0.3387,http://farm1.static.flickr.com/50/146885186_f282fd6965.jpg,,
4065,4993,694555735,False,finalized,3,3/26/15 2:29,Highly positive,0.6658,http://farm2.static.flickr.com/1179/1352407862_682803797f.jpg,,
4072,5002,694555744,False,finalized,3,3/26/15 2:13,Highly positive,0.3382,http://farm4.static.flickr.com/3140/2347083431_47d8fea521.jpg,,
4101,5040,694555782,False,finalized,3,3/26/15 2:09,Highly negative,0.3377,http://farm3.static.flickr.com/2376/1599289064_ef3ec4b4c0.jpg,,
4112,5054,694555796,False,finalized,3,3/26/15 2:16,Highly positive,0.339,http://farm3.static.flickr.com/2164/2200779789_631c402b66.jpg,,
4149,5113,694555855,False,finalized,3,3/26/15 1:53,Highly negative,0.3375,http://farm1.static.flickr.com/9/69888365_d4703ac5ca.jpg,,
4181,5151,694555893,False,finalized,3,3/26/15 2:19,Highly positive,0.6769,http://farm1.static.flickr.com/30/56248461_e15422d80f.jpg,,
4196,5166,694555908,False,finalized,3,3/26/15 2:46,Highly positive,0.6631,http://farm2.static.flickr.com/1203/584845178_b66e391277.jpg,,
4268,5260,694556002,False,finalized,3,3/26/15 2:27,Highly positive,0.6743,http://farm3.static.flickr.com/2124/1731492515_bd9b5fa31d.jpg,,
4303,5298,694556040,False,finalized,3,3/26/15 2:46,Highly positive,0.342,http://farm3.static.flickr.com/2280/2176092961_dd1f487b05.jpg,,
4307,5302,694556044,False,finalized,3,3/26/15 2:49,Highly positive,0.3405,http://farm4.static.flickr.com/3049/2390780477_ec66eaff37.jpg,,
4347,5344,694556086,False,finalized,3,3/26/15 2:46,Highly negative,0.664,http://farm3.static.flickr.com/2018/1557993603_8cca4b4ddc.jpg,,
4393,5398,694556140,False,finalized,3,3/26/15 2:50,Highly positive,0.6686,http://farm4.static.flickr.com/3137/2708606916_91c1e08546.jpg,,
4412,5419,694556161,False,finalized,3,3/26/15 2:17,Highly positive,0.6702,http://farm2.static.flickr.com/1007/551823881_0a00363811.jpg,,
4423,5433,694556175,False,finalized,3,3/26/15 2:22,Highly positive,0.3381,http://farm2.static.flickr.com/1112/569416781_16b87fbc84.jpg,,
4438,5451,694556193,False,finalized,3,3/26/15 2:12,Highly positive,0.6621,http://farm1.static.flickr.com/91/255334195_5aead6a156.jpg,,
4481,5503,694556245,False,finalized,3,3/26/15 2:55,Highly positive,0.3399,http://farm2.static.flickr.com/1121/1094174230_3e84620b1d.jpg,,
4494,5517,694556259,False,finalized,3,3/26/15 2:45,Highly negative,0.341,http://farm1.static.flickr.com/5/4709813_fc7db67d39.jpg,,
4511,5541,694556283,False,finalized,3,3/26/15 2:23,Highly positive,0.3414,http://farm1.static.flickr.com/56/106344488_e8db514947.jpg,,
4521,5554,694556296,False,finalized,3,3/26/15 2:12,Highly positive,0.6654,http://farm4.static.flickr.com/3230/2489477044_7fa7b1fdcb.jpg,,
4552,5590,694556332,False,finalized,3,3/26/15 2:38,Highly positive,0.3343,http://farm2.static.flickr.com/1158/1133610231_18463923f9.jpg,,
4558,5597,694556339,False,finalized,3,3/26/15 2:45,Highly negative,0.3351,http://farm2.static.flickr.com/1223/1347667223_a2287f275e.jpg,,
4592,5635,694556377,False,finalized,3,3/26/15 2:39,Highly positive,0.3381,http://farm2.static.flickr.com/1060/773306380_f7e0aa7f68.jpg,,
4611,5658,694556400,False,finalized,3,3/26/15 2:17,Highly positive,0.3442,http://farm3.static.flickr.com/2048/2153030232_c32d6970c5.jpg,,
4674,5735,694556477,False,finalized,3,3/26/15 2:23,Highly positive,0.3392,http://farm1.static.flickr.com/179/441559131_fca7b3a728.jpg,,
4683,5747,694556489,False,finalized,3,3/26/15 2:13,Highly positive,1.0,http://farm1.static.flickr.com/61/204673996_15c0461a5a.jpg,,
4686,5750,694556492,False,finalized,3,3/26/15 2:51,Highly negative,0.3398,http://farm4.static.flickr.com/3039/2656140464_91bcca3c5e.jpg,,
4712,5780,694556522,False,finalized,3,3/26/15 2:00,Highly positive,0.3347,http://farm1.static.flickr.com/156/356937346_4d4040578e.jpg,,
4734,5805,694556547,False,finalized,3,3/26/15 2:54,Highly positive,0.6604,http://farm2.static.flickr.com/1148/1121963875_feaad7a553.jpg,,
4740,5815,694556557,False,finalized,3,3/26/15 2:32,Highly positive,0.3428,http://farm1.static.flickr.com/91/242156831_02daad4746.jpg,,
4761,5840,694556582,False,finalized,3,3/26/15 2:18,Highly positive,0.6661,http://farm2.static.flickr.com/1125/525562443_47e938be50.jpg,,
4765,5844,694556586,False,finalized,3,3/26/15 2:52,Highly negative,0.6723,http://farm3.static.flickr.com/2331/2162168640_5dc949b848.jpg,,
4770,5850,694556592,False,finalized,3,3/26/15 1:56,Highly positive,0.6675,http://farm4.static.flickr.com/3170/2604270566_be136105b7.jpg,,
4818,5907,694556649,False,finalized,3,3/26/15 2:49,Highly negative,0.341,http://farm3.static.flickr.com/2174/2057777310_eb60c49e52.jpg,,
4826,5918,694556660,False,finalized,3,3/26/15 2:47,Highly negative,0.6606,http://farm1.static.flickr.com/160/438523837_f51cb05eb9.jpg,,
4837,5936,694556678,False,finalized,3,3/26/15 2:08,Highly negative,0.3369,http://farm3.static.flickr.com/2013/2269109616_f9a8fea3d0.jpg,,
4842,5942,694556684,False,finalized,3,3/26/15 2:24,Highly positive,0.3418,http://farm1.static.flickr.com/173/388284158_79a375566b.jpg,,
4901,6014,694556756,False,finalized,3,3/26/15 1:56,Highly negative,0.6664,http://farm1.static.flickr.com/4/4459336_a41263f11e.jpg,,
4933,6055,694556797,False,finalized,3,3/26/15 2:03,Highly positive,0.3349,http://farm3.static.flickr.com/2392/2196446245_e467ef30ba.jpg,,
4935,6057,694556799,False,finalized,3,3/26/15 2:12,Highly negative,0.3349,http://farm3.static.flickr.com/2314/2343425543_d8c1dda99c.jpg,,
4943,6065,694556807,False,finalized,3,3/26/15 2:16,Highly positive,0.6712,http://farm1.static.flickr.com/111/313437621_409089c39d.jpg,,
4948,6072,694556814,False,finalized,3,3/26/15 2:17,Highly positive,0.6662,http://farm3.static.flickr.com/2049/2391818204_13f6cd9feb.jpg,,
4953,6077,694556819,False,finalized,3,3/26/15 2:22,Highly positive,0.6722,http://farm1.static.flickr.com/47/143186839_5c9fad13cd.jpg,,
4976,6105,694556847,False,finalized,3,3/26/15 2:01,Highly positive,0.3386,http://farm4.static.flickr.com/3218/2590501892_05e07cc08d.jpg,,
4992,6123,694556865,False,finalized,3,3/26/15 2:29,Highly negative,0.674,http://farm3.static.flickr.com/2261/2054014482_9c754f6f3d.jpg,,
4993,6124,694556866,False,finalized,3,3/26/15 2:43,Highly negative,0.3369,http://farm3.static.flickr.com/2168/2133052614_99aa153fa5.jpg,,
5019,6157,694556899,False,finalized,3,3/26/15 2:11,Highly positive,0.341,http://farm3.static.flickr.com/2241/2276957177_d24579eb9d.jpg,,
5101,6263,694557005,False,finalized,3,3/26/15 2:02,Highly negative,0.6695,http://farm1.static.flickr.com/114/367833939_8483d36742.jpg,,
5106,6268,694557010,False,finalized,3,3/26/15 2:52,Highly positive,0.6648,http://farm4.static.flickr.com/3222/2474946141_f67e3d7a5b.jpg,,
5110,6273,694557015,False,finalized,3,3/26/15 2:36,Highly positive,0.3416,http://farm3.static.flickr.com/2203/2022974689_3a9e455733.jpg,,
5137,6310,694557052,False,finalized,3,3/26/15 2:28,Highly positive,0.3393,http://farm3.static.flickr.com/2306/2075840302_c3fbe32612.jpg,,
5269,6466,694557208,False,finalized,3,3/26/15 2:12,Highly positive,0.6692,http://farm3.static.flickr.com/2003/2091084140_1e340de772.jpg,,
5296,6500,694557242,False,finalized,3,3/26/15 2:05,Highly positive,0.3458,http://farm1.static.flickr.com/190/476843542_8b65982422.jpg,,
5302,6506,694557248,False,finalized,3,3/26/15 2:27,Highly positive,0.6704,http://farm4.static.flickr.com/3195/2596930159_3e79334c30.jpg,,
5310,6514,694557256,False,finalized,3,3/26/15 2:54,Highly positive,0.6675,http://farm4.static.flickr.com/3194/2530693851_5361af58b6.jpg,,
5323,6531,694557273,False,finalized,3,3/26/15 1:57,Highly negative,0.336,http://farm4.static.flickr.com/3277/2547364871_1ec0b45ebd.jpg,,
5343,6554,694557296,False,finalized,3,3/26/15 2:20,Highly negative,0.3342,http://farm1.static.flickr.com/188/454415676_f3cb8f8e1f.jpg,,
5371,6590,694557332,False,finalized,3,3/26/15 2:07,Highly positive,0.6659999999999999,http://farm1.static.flickr.com/42/88285434_0043d00973.jpg,,
5376,6597,694557339,False,finalized,3,3/26/15 2:09,Highly negative,0.3386,http://farm3.static.flickr.com/2118/2525632804_a991559d3c.jpg,,
5410,6641,694557383,False,finalized,3,3/26/15 2:58,Highly positive,0.338,http://farm2.static.flickr.com/1350/1239932363_6058042405.jpg,,
5459,6710,694557452,False,finalized,3,3/26/15 2:05,Highly negative,0.6632,http://farm4.static.flickr.com/3218/2291493759_8d74873800.jpg,,
5561,6837,694557579,False,finalized,3,3/26/15 2:22,Highly negative,0.3371,http://farm1.static.flickr.com/102/284604527_fbc8d2cbc4.jpg,,
5563,6839,694557581,False,finalized,3,3/26/15 2:33,Highly positive,0.3338,http://farm4.static.flickr.com/3112/2588404488_0236348dab.jpg,,
5588,6869,694557611,False,finalized,3,3/26/15 2:13,Highly positive,0.6688,http://farm3.static.flickr.com/2071/2348477680_a23108371d.jpg,,
5609,6895,694557637,False,finalized,3,3/26/15 2:40,Highly negative,1.0,http://farm1.static.flickr.com/1/2663689_230b3a6272.jpg,,
5662,6965,694557707,False,finalized,3,3/26/15 2:19,Highly positive,0.6639,http://farm3.static.flickr.com/2360/2387498031_eebdedf962.jpg,,
5676,6988,694557730,False,finalized,3,3/26/15 2:58,Highly positive,0.6631,http://farm3.static.flickr.com/2233/1740394586_b982824458.jpg,,
5682,6996,694557738,False,finalized,3,3/26/15 2:28,Highly positive,0.3363,http://farm2.static.flickr.com/1224/837573072_e202633870.jpg,,
5690,7009,694557751,False,finalized,3,3/26/15 2:05,Highly positive,0.6692,http://farm1.static.flickr.com/78/216740415_f8d8a8f19d.jpg,,
5694,7017,694557759,False,finalized,3,3/26/15 2:15,Highly negative,0.3343,http://farm1.static.flickr.com/41/95016591_59cb273c1c.jpg,,
5736,7066,694557808,False,finalized,3,3/26/15 2:10,Highly positive,0.6654,http://farm1.static.flickr.com/50/124111512_7db4b285e1.jpg,,
5745,7079,694557821,False,finalized,3,3/26/15 2:52,Highly positive,0.3372,http://farm4.static.flickr.com/3078/2652912995_d79257fc6a.jpg,,
5755,7091,694557833,False,finalized,3,3/26/15 2:51,Highly positive,0.6662,http://farm1.static.flickr.com/14/14738688_bea687dd22.jpg,,
5775,7115,694557857,False,finalized,3,3/26/15 3:00,Highly negative,0.3377,http://farm4.static.flickr.com/3037/2599423131_925f6e3694.jpg,,
5776,7117,694557859,False,finalized,3,3/26/15 2:40,Highly negative,0.3371,http://farm3.static.flickr.com/2298/2133432686_9c0f570ed0.jpg,,
5802,7151,694557893,False,finalized,3,3/26/15 2:04,Highly negative,0.6615,http://farm1.static.flickr.com/34/72418126_0104fd0f8e.jpg,,
5824,7175,694557917,False,finalized,3,3/26/15 2:07,Highly positive,0.3387,http://farm4.static.flickr.com/3171/2458447795_b5106bfeb2.jpg,,
5831,7183,694557925,False,finalized,3,3/26/15 2:29,Highly negative,0.6731,http://farm4.static.flickr.com/3006/2663208985_d810e59a10.jpg,,
5872,7240,694557982,False,finalized,3,3/26/15 2:20,Highly negative,0.3397,http://farm3.static.flickr.com/2317/2052480250_ea2632ab9e.jpg,,
5873,7241,694557983,False,finalized,3,3/26/15 2:20,Highly positive,0.3417,http://farm2.static.flickr.com/1396/536875365_f51bcf4e4f.jpg,,
5878,7249,694557991,False,finalized,3,3/26/15 2:53,Highly positive,0.6685,http://farm4.static.flickr.com/3228/2697834739_c3a5bfe02f.jpg,,
5920,7314,694558056,False,finalized,3,3/26/15 2:19,Highly positive,0.6636,http://farm3.static.flickr.com/2166/1803567236_eaa6aa6650.jpg,,
5929,7325,694558067,False,finalized,3,3/26/15 1:58,Highly negative,0.3363,http://farm2.static.flickr.com/1043/528758244_9e07cacfab.jpg,,
5958,7365,694558107,False,finalized,3,3/26/15 1:54,Highly positive,0.3373,http://farm2.static.flickr.com/1168/1172257610_c153579a0e.jpg,,
5982,7396,694558138,False,finalized,3,3/26/15 1:55,Highly positive,0.6673,http://farm1.static.flickr.com/23/33671568_09308f271e.jpg,,
6008,7428,694558170,False,finalized,3,3/26/15 2:29,Highly negative,0.3381,http://farm2.static.flickr.com/1167/734307593_9a0aac4edb.jpg,,
6023,7450,694558192,False,finalized,3,3/26/15 2:33,Highly positive,0.341,http://farm2.static.flickr.com/1149/1439022611_67f8743baa.jpg,,
6029,7458,694558200,False,finalized,3,3/26/15 2:13,Highly positive,0.674,http://farm2.static.flickr.com/1254/1412656724_d49c5812a8.jpg,,
6040,7471,694558213,False,finalized,3,3/26/15 2:22,Highly negative,0.3357,http://farm4.static.flickr.com/3235/2396067808_2e3cc10f71.jpg,,
6063,7502,694558244,False,finalized,3,3/26/15 2:06,Highly positive,0.3408,http://farm3.static.flickr.com/2030/1837152562_5fcdf90097.jpg,,
6082,7526,694558268,False,finalized,3,3/26/15 2:45,Highly positive,0.3586,http://farm2.static.flickr.com/1207/845245709_5c1d9b8e07.jpg,,
6095,7542,694558284,False,finalized,3,3/26/15 1:59,Highly negative,0.337,http://farm3.static.flickr.com/2384/2184702203_5506d353f4.jpg,,
6119,7579,694558321,False,finalized,3,3/26/15 2:48,Highly positive,0.3364,http://farm1.static.flickr.com/96/259781331_7e88c3341a.jpg,,
6127,7587,694558329,False,finalized,3,3/26/15 1:53,Highly negative,0.6618,http://farm1.static.flickr.com/52/141562614_fed6a37f78.jpg,,
6128,7588,694558330,False,finalized,3,3/26/15 2:35,Highly negative,0.6632,http://farm1.static.flickr.com/183/420985754_b4bb2f3865.jpg,,
6130,7590,694558332,False,finalized,3,3/26/15 2:17,Highly negative,0.6681,http://farm4.static.flickr.com/3086/2731569087_9190380b1c.jpg,,
6132,7594,694558336,False,finalized,3,3/26/15 2:58,Highly negative,0.6657,http://farm1.static.flickr.com/105/305676910_5a125903a7.jpg,,
